customer_id,first_category,last_category
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0174,Home,Electronics
CUST0175,Home,Clothing
CUST0175,Home,Clothing
CUST0175,Home,Clothing
CUST0175,Home,Clothing
CUST0175,Home,Clothing
CUST0177,Electronics,Electronics
CUST0177,Electronics,Electronics
CUST0177,Electronics,Electronics
CUST0177,Electronics,Electronics
CUST0177,Electronics,Electronics
CUST0177,Electronics,Electronics
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0178,Books,Clothing
CUST0179,Books,Electronics
CUST0179,Books,Electronics
CUST0179,Books,Electronics
CUST0179,Books,Electronics
CUST0179,Books,Electronics
CUST0179,Books,Electronics
CUST0179,Books,Electronics
CUST0180,Books,Electronics
CUST0180,Books,Electronics
CUST0180,Books,Electronics
CUST0181,Electronics,Electronics
CUST0181,Electronics,Electronics
CUST0181,Electronics,Electronics
CUST0181,Electronics,Electronics
CUST0181,Electronics,Electronics
CUST0181,Electronics,Electronics
CUST0181,Electronics,Electronics
CUST0181,Electronics,Electronics
CUST0182,Home,Electronics
CUST0182,Home,Electronics
CUST0182,Home,Electronics
CUST0182,Home,Electronics
CUST0184,Home,Electronics
CUST0184,Home,Electronics
CUST0184,Home,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0185,Clothing,Electronics
CUST0186,Clothing,Clothing
CUST0186,Clothing,Clothing
CUST0186,Clothing,Clothing
CUST0186,Clothing,Clothing
CUST0186,Clothing,Clothing
CUST0186,Clothing,Clothing
CUST0186,Clothing,Clothing
CUST0186,Clothing,Clothing
CUST0187,Books,Books
CUST0187,Books,Books
CUST0187,Books,Books
CUST0187,Books,Books
CUST0187,Books,Books
CUST0187,Books,Books
CUST0187,Books,Books
CUST0187,Books,Books
CUST0188,Books,Home
CUST0188,Books,Home
CUST0189,Home,Home
CUST0190,Electronics,Books
CUST0190,Electronics,Books
CUST0190,Electronics,Books
CUST0190,Electronics,Books
CUST0191,Electronics,Clothing
CUST0191,Electronics,Clothing
CUST0191,Electronics,Clothing
CUST0192,Electronics,Clothing
CUST0192,Electronics,Clothing
CUST0192,Electronics,Clothing
CUST0192,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0193,Electronics,Clothing
CUST0194,Electronics,Clothing
CUST0194,Electronics,Clothing
CUST0194,Electronics,Clothing
CUST0194,Electronics,Clothing
CUST0194,Electronics,Clothing
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0196,Home,Electronics
CUST0197,Books,Electronics
CUST0197,Books,Electronics
CUST0197,Books,Electronics
CUST0198,Books,Electronics
CUST0198,Books,Electronics
CUST0198,Books,Electronics
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0199,Electronics,Books
CUST0200,Home,Clothing
CUST0200,Home,Clothing
CUST0200,Home,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0201,Books,Clothing
CUST0203,Electronics,Home
CUST0203,Electronics,Home
CUST0204,Electronics,Electronics
CUST0204,Electronics,Electronics
CUST0204,Electronics,Electronics
CUST0204,Electronics,Electronics
CUST0205,Books,Electronics
CUST0205,Books,Electronics
CUST0205,Books,Electronics
CUST0205,Books,Electronics
CUST0205,Books,Electronics
CUST0205,Books,Electronics
CUST0205,Books,Electronics
CUST0205,Books,Electronics
CUST0206,Electronics,Electronics
CUST0206,Electronics,Electronics
CUST0206,Electronics,Electronics
CUST0206,Electronics,Electronics
CUST0207,Clothing,Home
CUST0207,Clothing,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0208,Home,Home
CUST0209,Electronics,Electronics
CUST0209,Electronics,Electronics
CUST0209,Electronics,Electronics
CUST0209,Electronics,Electronics
CUST0209,Electronics,Electronics
CUST0209,Electronics,Electronics
CUST0209,Electronics,Electronics
CUST0209,Electronics,Electronics
CUST0210,Electronics,Books
CUST0210,Electronics,Books
CUST0210,Electronics,Books
CUST0210,Electronics,Books
CUST0210,Electronics,Books
CUST0210,Electronics,Books
CUST0212,Books,Books
CUST0213,Electronics,Books
CUST0213,Electronics,Books
CUST0215,Books,Electronics
CUST0215,Books,Electronics
CUST0215,Books,Electronics
CUST0215,Books,Electronics
CUST0216,Home,Home
CUST0216,Home,Home
CUST0216,Home,Home
CUST0216,Home,Home
CUST0216,Home,Home
CUST0216,Home,Home
CUST0216,Home,Home
CUST0216,Home,Home
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0217,Electronics,Clothing
CUST0218,Books,Home
CUST0218,Books,Home
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0219,Home,Clothing
CUST0220,Home,Books
CUST0220,Home,Books
CUST0220,Home,Books
CUST0220,Home,Books
CUST0220,Home,Books
CUST0220,Home,Books
CUST0221,Home,Home
CUST0221,Home,Home
CUST0221,Home,Home
CUST0221,Home,Home
CUST0222,Home,Home
CUST0222,Home,Home
CUST0222,Home,Home
CUST0222,Home,Home
CUST0222,Home,Home
CUST0222,Home,Home
CUST0222,Home,Home
CUST0223,Clothing,Home
CUST0223,Clothing,Home
CUST0223,Clothing,Home
CUST0223,Clothing,Home
CUST0223,Clothing,Home
CUST0223,Clothing,Home
CUST0223,Clothing,Home
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0224,Books,Books
CUST0226,Books,Clothing
CUST0226,Books,Clothing
CUST0227,Clothing,Clothing
CUST0227,Clothing,Clothing
CUST0227,Clothing,Clothing
CUST0227,Clothing,Clothing
CUST0227,Clothing,Clothing
CUST0227,Clothing,Clothing
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0228,Clothing,Electronics
CUST0229,Clothing,Electronics
CUST0229,Clothing,Electronics
CUST0229,Clothing,Electronics
CUST0229,Clothing,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0230,Home,Electronics
CUST0231,Home,Home
CUST0231,Home,Home
CUST0231,Home,Home
CUST0232,Home,Home
CUST0232,Home,Home
CUST0232,Home,Home
CUST0232,Home,Home
CUST0232,Home,Home
CUST0232,Home,Home
CUST0233,Clothing,Electronics
CUST0233,Clothing,Electronics
CUST0233,Clothing,Electronics
CUST0233,Clothing,Electronics
CUST0234,Books,Books
CUST0234,Books,Books
CUST0235,Clothing,Books
CUST0235,Clothing,Books
CUST0236,Electronics,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0239,Books,Electronics
CUST0241,Books,Clothing
CUST0241,Books,Clothing
CUST0241,Books,Clothing
CUST0241,Books,Clothing
CUST0243,Clothing,Clothing
CUST0244,Books,Electronics
CUST0244,Books,Electronics
CUST0244,Books,Electronics
CUST0245,Home,Clothing
CUST0245,Home,Clothing
CUST0245,Home,Clothing
CUST0245,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0246,Home,Clothing
CUST0247,Home,Clothing
CUST0247,Home,Clothing
CUST0247,Home,Clothing
CUST0247,Home,Clothing
CUST0247,Home,Clothing
CUST0248,Home,Electronics
CUST0248,Home,Electronics
CUST0248,Home,Electronics
CUST0249,Clothing,Electronics
CUST0249,Clothing,Electronics
CUST0249,Clothing,Electronics
CUST0249,Clothing,Electronics
CUST0249,Clothing,Electronics
CUST0249,Clothing,Electronics
CUST0249,Clothing,Electronics
CUST0249,Clothing,Electronics
CUST0250,Home,Electronics
CUST0250,Home,Electronics
CUST0250,Home,Electronics
CUST0250,Home,Electronics
CUST0250,Home,Electronics
CUST0250,Home,Electronics
CUST0251,Electronics,Books
CUST0251,Electronics,Books
CUST0251,Electronics,Books
CUST0251,Electronics,Books
CUST0252,Books,Electronics
CUST0252,Books,Electronics
CUST0252,Books,Electronics
CUST0252,Books,Electronics
CUST0252,Books,Electronics
CUST0252,Books,Electronics
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0253,Clothing,Books
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0254,Home,Clothing
CUST0255,Home,Electronics
CUST0255,Home,Electronics
CUST0255,Home,Electronics
CUST0255,Home,Electronics
CUST0256,Electronics,Clothing
CUST0256,Electronics,Clothing
CUST0256,Electronics,Clothing
CUST0256,Electronics,Clothing
CUST0256,Electronics,Clothing
CUST0256,Electronics,Clothing
CUST0256,Electronics,Clothing
CUST0257,Home,Clothing
CUST0257,Home,Clothing
CUST0257,Home,Clothing
CUST0257,Home,Clothing
CUST0257,Home,Clothing
CUST0257,Home,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0258,Electronics,Clothing
CUST0259,Books,Home
CUST0259,Books,Home
CUST0259,Books,Home
CUST0260,Books,Books
CUST0260,Books,Books
CUST0260,Books,Books
CUST0260,Books,Books
CUST0260,Books,Books
CUST0260,Books,Books
CUST0260,Books,Books
CUST0260,Books,Books
CUST0260,Books,Books
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0261,Electronics,Home
CUST0262,Electronics,Electronics
CUST0262,Electronics,Electronics
CUST0262,Electronics,Electronics
CUST0262,Electronics,Electronics
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0263,Books,Clothing
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0265,Home,Electronics
CUST0268,Electronics,Books
CUST0268,Electronics,Books
CUST0268,Electronics,Books
CUST0268,Electronics,Books
CUST0268,Electronics,Books
CUST0268,Electronics,Books
CUST0269,Books,Electronics
CUST0269,Books,Electronics
CUST0271,Electronics,Clothing
CUST0271,Electronics,Clothing
CUST0271,Electronics,Clothing
CUST0271,Electronics,Clothing
CUST0272,Books,Books
CUST0272,Books,Books
CUST0272,Books,Books
CUST0272,Books,Books
CUST0272,Books,Books
CUST0272,Books,Books
CUST0272,Books,Books
CUST0272,Books,Books
CUST0272,Books,Books
CUST0273,Home,Home
CUST0273,Home,Home
CUST0273,Home,Home
CUST0273,Home,Home
CUST0274,Home,Clothing
CUST0274,Home,Clothing
CUST0274,Home,Clothing
CUST0274,Home,Clothing
CUST0274,Home,Clothing
CUST0274,Home,Clothing
CUST0274,Home,Clothing
CUST0275,Clothing,Clothing
CUST0276,Clothing,Books
CUST0276,Clothing,Books
CUST0276,Clothing,Books
CUST0276,Clothing,Books
CUST0276,Clothing,Books
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0278,Books,Home
CUST0279,Clothing,Home
CUST0279,Clothing,Home
CUST0279,Clothing,Home
CUST0279,Clothing,Home
CUST0279,Clothing,Home
CUST0279,Clothing,Home
CUST0279,Clothing,Home
CUST0280,Electronics,Clothing
CUST0280,Electronics,Clothing
CUST0280,Electronics,Clothing
CUST0280,Electronics,Clothing
CUST0280,Electronics,Clothing
CUST0281,Clothing,Home
CUST0281,Clothing,Home
CUST0282,Home,Books
CUST0282,Home,Books
CUST0282,Home,Books
CUST0282,Home,Books
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0283,Home,Electronics
CUST0285,Clothing,Electronics
CUST0285,Clothing,Electronics
CUST0285,Clothing,Electronics
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0286,Clothing,Books
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0287,Home,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0288,Electronics,Electronics
CUST0291,Clothing,Home
CUST0291,Clothing,Home
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0292,Home,Electronics
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0293,Home,Clothing
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0294,Books,Electronics
CUST0295,Home,Home
CUST0296,Books,Electronics
CUST0296,Books,Electronics
CUST0296,Books,Electronics
CUST0296,Books,Electronics
CUST0297,Electronics,Home
CUST0297,Electronics,Home
CUST0297,Electronics,Home
CUST0297,Electronics,Home
CUST0297,Electronics,Home
CUST0297,Electronics,Home
CUST0297,Electronics,Home
CUST0297,Electronics,Home
CUST0298,Clothing,Electronics
CUST0298,Clothing,Electronics
CUST0298,Clothing,Electronics
CUST0299,Books,Electronics
CUST0299,Books,Electronics
CUST0299,Books,Electronics
CUST0299,Books,Electronics
CUST0300,Books,Clothing
CUST0300,Books,Clothing
CUST0300,Books,Clothing
CUST0300,Books,Clothing
CUST0300,Books,Clothing
CUST0300,Books,Clothing
CUST0301,Books,Books
CUST0301,Books,Books
CUST0301,Books,Books
CUST0301,Books,Books
CUST0302,Electronics,Electronics
CUST0303,Electronics,Home
CUST0303,Electronics,Home
CUST0303,Electronics,Home
CUST0303,Electronics,Home
CUST0303,Electronics,Home
CUST0303,Electronics,Home
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0304,Home,Books
CUST0305,Home,Electronics
CUST0305,Home,Electronics
CUST0309,Home,Electronics
CUST0309,Home,Electronics
CUST0309,Home,Electronics
CUST0309,Home,Electronics
CUST0309,Home,Electronics
CUST0309,Home,Electronics
CUST0309,Home,Electronics
CUST0310,Home,Home
CUST0310,Home,Home
CUST0310,Home,Home
CUST0310,Home,Home
CUST0310,Home,Home
CUST0310,Home,Home
CUST0310,Home,Home
CUST0311,Clothing,Home
CUST0311,Clothing,Home
CUST0311,Clothing,Home
CUST0311,Clothing,Home
CUST0311,Clothing,Home
CUST0312,Electronics,Home
CUST0312,Electronics,Home
CUST0312,Electronics,Home
CUST0312,Electronics,Home
CUST0312,Electronics,Home
CUST0312,Electronics,Home
CUST0312,Electronics,Home
CUST0312,Electronics,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0313,Books,Home
CUST0314,Books,Clothing
CUST0314,Books,Clothing
CUST0314,Books,Clothing
CUST0314,Books,Clothing
CUST0314,Books,Clothing
CUST0314,Books,Clothing
CUST0314,Books,Clothing
CUST0315,Books,Electronics
CUST0315,Books,Electronics
CUST0315,Books,Electronics
CUST0315,Books,Electronics
CUST0316,Books,Home
CUST0316,Books,Home
CUST0316,Books,Home
CUST0316,Books,Home
CUST0316,Books,Home
CUST0316,Books,Home
CUST0316,Books,Home
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0317,Clothing,Clothing
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0319,Electronics,Books
CUST0320,Books,Clothing
CUST0320,Books,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0321,Home,Clothing
CUST0322,Home,Home
CUST0322,Home,Home
CUST0322,Home,Home
CUST0322,Home,Home
CUST0322,Home,Home
CUST0322,Home,Home
CUST0322,Home,Home
CUST0322,Home,Home
CUST0322,Home,Home
CUST0323,Home,Clothing
CUST0323,Home,Clothing
CUST0323,Home,Clothing
CUST0323,Home,Clothing
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0325,Electronics,Electronics
CUST0326,Clothing,Books
CUST0326,Clothing,Books
CUST0326,Clothing,Books
CUST0326,Clothing,Books
CUST0326,Clothing,Books
CUST0326,Clothing,Books
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0327,Home,Clothing
CUST0328,Home,Electronics
CUST0328,Home,Electronics
CUST0328,Home,Electronics
CUST0328,Home,Electronics
CUST0328,Home,Electronics
CUST0328,Home,Electronics
CUST0328,Home,Electronics
CUST0328,Home,Electronics
CUST0330,Home,Books
CUST0330,Home,Books
CUST0330,Home,Books
CUST0330,Home,Books
CUST0330,Home,Books
CUST0330,Home,Books
CUST0331,Home,Clothing
CUST0331,Home,Clothing
CUST0331,Home,Clothing
CUST0331,Home,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0332,Clothing,Clothing
CUST0333,Books,Electronics
CUST0333,Books,Electronics
CUST0334,Books,Books
CUST0334,Books,Books
CUST0334,Books,Books
CUST0334,Books,Books
CUST0334,Books,Books
CUST0334,Books,Books
CUST0335,Clothing,Books
CUST0335,Clothing,Books
CUST0335,Clothing,Books
CUST0335,Clothing,Books
CUST0335,Clothing,Books
CUST0335,Clothing,Books
CUST0335,Clothing,Books
CUST0336,Home,Home
CUST0337,Books,Home
CUST0337,Books,Home
CUST0337,Books,Home
CUST0337,Books,Home
CUST0338,Clothing,Books
CUST0338,Clothing,Books
CUST0338,Clothing,Books
CUST0338,Clothing,Books
CUST0338,Clothing,Books
CUST0338,Clothing,Books
CUST0339,Books,Books
CUST0339,Books,Books
CUST0339,Books,Books
CUST0340,Home,Home
CUST0340,Home,Home
CUST0340,Home,Home
CUST0340,Home,Home
CUST0340,Home,Home
CUST0342,Electronics,Books
CUST0342,Electronics,Books
CUST0342,Electronics,Books
CUST0342,Electronics,Books
CUST0342,Electronics,Books
CUST0342,Electronics,Books
CUST0342,Electronics,Books
CUST0343,Clothing,Home
CUST0343,Clothing,Home
CUST0343,Clothing,Home
CUST0343,Clothing,Home
CUST0343,Clothing,Home
CUST0343,Clothing,Home
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0344,Clothing,Clothing
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0345,Clothing,Books
CUST0346,Electronics,Books
CUST0346,Electronics,Books
CUST0346,Electronics,Books
CUST0346,Electronics,Books
CUST0346,Electronics,Books
CUST0346,Electronics,Books
CUST0348,Home,Electronics
CUST0348,Home,Electronics
CUST0349,Electronics,Home
CUST0349,Electronics,Home
CUST0349,Electronics,Home
CUST0349,Electronics,Home
CUST0349,Electronics,Home
CUST0349,Electronics,Home
CUST0349,Electronics,Home
CUST0349,Electronics,Home
CUST0350,Books,Clothing
CUST0350,Books,Clothing
CUST0350,Books,Clothing
CUST0350,Books,Clothing
CUST0350,Books,Clothing
CUST0351,Home,Books
CUST0351,Home,Books
